Data File:	H4L_080116_2_186.AKF
Measurement Programm:	5.6.5

------------------------MEASURING INFOS------------------------
Diagram Title #1	Forces and Moments at Hip Joint
Diagram Title #2	Measured Relative to Bone

Comment #1	Hip Joint III; Gaitanalysis; Sports; Jogging; on Treadmill; Velocity; 8 km/h;
Comment #2	H4L, 60 Months PO  *  

BodyWeight [N]:	807

Implant Type:	Hip Joint III

Axes Directions X, Y, Z:	Lateral, Anterior, Superior
Axes Origin: 	Ball center
Angle of Rotation (Deg):	X = 7,5	Y = -1,7	Z = -18,9
Displacement X, Y, Z (mm):	0	0	0
Activity Code:	Huefte_III_Activities	1P_1_13_8_2_1_1_3	






---------------------------DATA--------------------------------

Number of Data Sets =	2914
Number of analog channels =	0
Time-Offset(sec) =	0.0
Max. Force (N, sec):	5117,20	29,030

Time	Fx	Fy	Fz	F	Mx	My	Mz	Marker
[s]	[N]	[N]	[N]	[N]	[Nm]	[Nm]	[Nm]	[0/1]

14.732	00255.45	-00186.80	-00997.96	01046.93	00000.00	00000.35	00000.16	1
14.743	00279.34	-00180.19	-01130.22	01178.09	00000.08	00000.38	00000.17	1
14.753	00303.86	-00178.27	-01252.46	01301.07	00000.14	00000.42	00000.14	1
14.763	00328.97	-00187.61	-01361.53	01413.22	00000.13	00000.48	00000.05	1
14.774	00352.95	-00203.72	-01456.43	01512.37	00000.16	00000.59	00000.04	1
14.784	00383.11	-00227.57	-01536.73	01600.03	00000.23	00000.61	00000.04	1
14.794	00419.14	-00263.18	-01624.75	01698.46	00000.18	00000.64	00000.00	1
14.804	00447.23	-00310.05	-01745.23	01828.11	00000.12	00000.79	00000.07	1
14.814	00478.33	-00378.08	-01970.55	02062.72	-00000.03	00001.11	00000.11	1
14.824	00552.48	-00479.70	-02320.36	02432.98	00000.05	00001.33	00000.16	1
14.834	00658.91	-00606.59	-02754.92	02896.84	00000.16	00001.58	00000.11	1
14.844	00775.16	-00726.07	-03167.26	03340.59	00000.42	00001.70	00000.20	1
14.853	00870.94	-00824.73	-03491.51	03691.79	00000.64	00001.71	00000.23	1
14.863	00927.01	-00898.48	-03735.03	03951.84	00000.84	00001.75	00000.26	1
14.872	00963.15	-00962.26	-03937.83	04166.54	00000.95	00001.86	00000.25	1
14.882	00991.50	-01015.90	-04092.14	04331.37	00000.98	00001.93	00000.13	1
14.891	01024.38	-01050.57	-04190.62	04440.09	00001.03	00001.97	00000.04	1
14.901	01055.90	-01059.76	-04223.78	04480.88	00001.01	00001.88	-00000.04	1
14.910	01068.71	-01037.99	-04179.68	04437.27	00001.02	00001.87	-00000.10	1
14.920	01061.09	-00986.95	-04051.84	04303.19	00001.01	00001.75	-00000.13	1
14.929	01025.34	-00904.11	-03851.19	04086.61	00001.03	00001.66	-00000.05	1
14.939	00962.79	-00796.57	-03585.75	03797.25	00001.03	00001.54	00000.05	1
14.949	00896.76	-00675.13	-03284.23	03470.76	00001.00	00001.34	00000.09	1
14.960	00818.75	-00542.59	-02925.41	03085.90	00000.93	00001.13	00000.12	1
14.990	00715.21	-00389.10	-02447.97	02579.82	00000.78	00000.89	00000.14	1
15.001	00657.20	-00296.71	-02050.56	02173.64	00000.65	00000.80	00000.14	1
15.068	00624.11	-00245.83	-01601.17	01736.00	00000.48	00000.73	00000.06	1
15.091	00608.31	-00235.19	-01398.85	01543.42	00000.30	00000.80	-00000.03	1
15.101	00613.13	-00235.87	-01326.95	01480.66	00000.22	00000.72	-00000.07	1
15.124	00623.96	-00245.97	-01312.40	01473.85	00000.20	00000.71	-00000.10	1
15.135	00638.12	-00247.74	-01306.22	01474.72	00000.28	00000.60	-00000.05	1
15.156	00646.06	-00251.59	-01304.29	01477.11	00000.23	00000.59	-00000.08	1
15.167	00655.35	-00255.26	-01298.00	01476.30	00000.31	00000.58	00000.01	1
15.177	00684.81	-00276.20	-01292.02	01488.14	00000.24	00000.58	-00000.16	1
15.188	00721.71	-00293.93	-01252.54	01475.16	00000.26	00000.46	-00000.18	1
15.198	00750.70	-00304.86	-01203.17	01450.55	00000.20	00000.46	-00000.15	1
15.209	00796.33	-00312.64	-01156.56	01438.59	00000.18	00000.31	-00000.29	1
15.219	00829.44	-00309.76	-01086.44	01401.53	00000.16	00000.21	-00000.27	1
15.230	00846.29	-00294.53	-00992.75	01337.35	00000.16	00000.17	-00000.25	1
15.240	00860.60	-00271.71	-00878.94	01259.76	00000.16	00000.01	-00000.24	1
15.251	00857.22	-00245.23	-00756.52	01169.31	00000.14	-00000.12	-00000.18	1
15.262	00827.58	-00215.08	-00637.44	01066.53	00000.08	-00000.16	-00000.14	1
15.272	00776.97	-00181.69	-00533.45	00959.83	00000.07	-00000.12	-00000.06	1
15.283	00727.33	-00150.90	-00458.99	00873.19	00000.10	-00000.16	-00000.07	1
15.294	00682.13	-00126.51	-00412.57	00807.16	00000.08	-00000.21	-00000.04	1
15.305	00626.18	-00105.03	-00369.46	00734.60	00000.07	-00000.22	00000.04	1
15.315	00568.69	-00088.74	-00332.82	00664.87	00000.09	-00000.27	00000.04	1
15.326	00501.23	-00074.59	-00294.38	00586.05	00000.05	-00000.34	00000.07	1
15.336	00429.42	-00066.76	-00256.25	00504.50	-00000.03	-00000.37	00000.04	1
15.347	00366.20	-00065.79	-00231.48	00438.20	-00000.09	-00000.38	-00000.02	1
15.358	00320.92	-00071.24	-00236.85	00405.17	-00000.10	-00000.31	-00000.03	1
15.368	00305.30	-00089.55	-00286.56	00428.19	-00000.09	-00000.15	-00000.09	1
15.379	00304.84	-00116.87	-00369.36	00492.96	-00000.16	00000.00	-00000.15	1
15.389	00306.30	-00145.44	-00466.79	00576.94	-00000.22	00000.06	-00000.15	1
15.400	00296.55	-00169.10	-00569.51	00663.99	-00000.23	00000.11	-00000.05	1
15.410	00291.41	-00191.42	-00695.58	00778.07	-00000.16	00000.17	00000.05	1
15.421	00288.89	-00212.36	-00839.65	00913.00	-00000.12	00000.28	00000.10	1
15.431	00305.58	-00231.04	-01006.09	01076.56	-00000.10	00000.36	00000.12	1
15.441	00330.89	-00239.09	-01168.00	01237.29	-00000.02	00000.40	00000.15	1
15.452	00355.86	-00241.67	-01311.00	01379.77	00000.04	00000.43	00000.14	1
15.462	00373.52	-00239.61	-01426.17	01493.61	00000.08	00000.52	00000.15	1
15.472	00401.97	-00241.76	-01525.64	01596.12	00000.15	00000.56	00000.10	1
15.482	00431.23	-00251.28	-01604.99	01680.80	00000.18	00000.59	00000.07	1
15.492	00465.48	-00264.80	-01664.53	01748.56	00000.19	00000.54	00000.00	1
15.503	00488.47	-00277.04	-01695.93	01786.49	00000.25	00000.53	00000.02	1
15.513	00502.84	-00287.80	-01721.67	01816.54	00000.23	00000.52	00000.05	1
15.523	00493.47	-00302.74	-01760.42	01853.17	00000.24	00000.59	00000.18	1
15.533	00462.95	-00333.67	-01894.51	01978.59	00000.08	00000.86	00000.41	1
15.543	00489.03	-00411.91	-02235.19	02324.84	00000.11	00001.16	00000.42	1
15.553	00577.71	-00522.48	-02705.44	02815.34	00000.24	00001.47	00000.33	1
15.562	00690.21	-00646.77	-03160.38	03298.89	00000.35	00001.68	00000.16	1
15.572	00806.49	-00758.98	-03517.48	03687.70	00000.61	00001.70	00000.08	1
15.581	00885.89	-00856.40	-03765.11	03961.60	00000.82	00001.70	00000.08	1
15.591	00927.38	-00935.99	-03940.01	04154.49	00000.91	00001.76	00000.10	1
15.600	00953.73	-01004.92	-04062.15	04291.92	00000.99	00001.78	00000.05	1
15.610	00963.63	-01054.83	-04124.41	04364.86	00001.01	00001.87	-00000.01	1
15.619	00976.63	-01079.14	-04130.84	04379.75	00001.00	00001.81	-00000.07	1
15.629	00993.86	-01076.30	-04092.30	04346.61	00001.00	00001.73	-00000.16	1
15.639	00997.75	-01042.16	-03989.21	04242.10	00000.97	00001.70	-00000.15	1
15.648	00990.38	-00975.80	-03825.53	04070.35	00000.95	00001.61	-00000.12	1
15.658	00968.55	-00885.56	-03614.43	03845.31	00000.83	00001.48	-00000.16	1
15.668	00937.85	-00775.33	-03374.83	03587.50	00000.76	00001.37	-00000.11	1
15.678	00896.93	-00657.95	-03124.80	03316.89	00000.71	00001.27	-00000.08	1
15.688	00854.98	-00544.94	-02876.34	03049.80	00000.69	00001.13	-00000.07	1
15.698	00811.68	-00444.92	-02636.19	02793.97	00000.62	00000.97	-00000.08	1
15.708	00756.03	-00357.37	-02390.61	02532.64	00000.56	00000.86	-00000.10	1
15.718	00698.76	-00283.28	-02151.19	02279.50	00000.52	00000.68	-00000.10	1
15.728	00635.78	-00224.00	-01921.38	02036.19	00000.51	00000.59	-00000.09	1
15.738	00566.64	-00176.60	-01704.28	01804.68	00000.47	00000.52	-00000.04	1
15.749	00516.97	-00146.05	-01516.78	01609.10	00000.50	00000.36	-00000.04	1
15.759	00476.17	-00127.85	-01351.81	01438.92	00000.47	00000.19	-00000.11	1
15.769	00445.07	-00124.38	-01219.63	01304.24	00000.40	00000.16	-00000.15	1
15.780	00427.52	-00130.82	-01121.87	01207.68	00000.27	00000.15	-00000.22	1
15.790	00417.92	-00141.87	-01054.74	01143.36	00000.17	00000.15	-00000.24	1
15.800	00408.20	-00152.13	-01012.09	01101.86	00000.13	00000.22	-00000.15	1
15.811	00395.26	-00159.93	-00982.23	01070.79	00000.14	00000.29	00000.01	1
15.821	00394.63	-00174.57	-00970.13	01061.77	00000.10	00000.31	00000.02	1
15.832	00400.31	-00190.82	-00971.41	01067.84	00000.09	00000.26	-00000.04	1
15.842	00403.70	-00206.45	-00980.61	01080.37	00000.01	00000.24	-00000.13	1
15.852	00407.40	-00219.37	-00996.25	01098.46	-00000.03	00000.29	-00000.15	1
15.863	00410.93	-00228.41	-01012.46	01116.29	-00000.04	00000.38	-00000.10	1
15.873	00418.83	-00236.21	-01031.11	01137.71	-00000.04	00000.42	-00000.08	1
15.883	00438.50	-00244.85	-01061.02	01173.88	-00000.06	00000.45	-00000.12	1
15.894	00471.38	-00255.26	-01092.19	01216.65	-00000.05	00000.41	-00000.15	1
15.904	00518.61	-00272.74	-01109.10	01254.38	-00000.02	00000.34	-00000.25	1
15.914	00570.64	-00292.26	-01080.10	01256.05	00000.04	00000.25	-00000.27	1
15.925	00602.32	-00299.23	-01011.09	01214.34	00000.06	00000.17	-00000.26	1
15.935	00624.01	-00294.15	-00922.67	01152.05	00000.04	00000.07	-00000.27	1
15.946	00627.70	-00275.65	-00819.75	01068.64	-00000.04	-00000.06	-00000.26	1
15.956	00616.79	-00243.47	-00712.85	00973.58	-00000.09	-00000.14	-00000.28	1
15.966	00600.66	-00202.44	-00596.18	00870.18	-00000.03	-00000.29	-00000.26	1
15.977	00567.18	-00159.27	-00477.76	00758.49	00000.02	-00000.38	-00000.18	1
15.987	00523.29	-00125.25	-00376.55	00656.74	-00000.03	-00000.38	-00000.16	1
15.998	00483.17	-00100.98	-00309.03	00582.37	-00000.02	-00000.28	-00000.17	1
16.008	00447.56	-00086.34	-00276.79	00533.27	-00000.01	-00000.23	-00000.16	1
16.019	00406.58	-00077.81	-00255.06	00486.23	00000.01	-00000.24	-00000.15	1
16.030	00356.16	-00074.00	-00234.23	00432.65	00000.04	-00000.27	-00000.11	1
16.040	00307.47	-00080.49	-00224.89	00389.35	00000.01	-00000.25	-00000.13	1
16.051	00273.86	-00100.32	-00234.97	00374.53	-00000.09	-00000.20	-00000.19	1
16.061	00267.11	-00129.15	-00279.94	00407.91	-00000.16	-00000.17	-00000.21	1
16.072	00269.61	-00157.04	-00345.95	00465.87	-00000.14	-00000.15	-00000.10	1
16.082	00279.85	-00185.04	-00428.62	00544.31	-00000.08	-00000.11	-00000.03	1
16.093	00287.40	-00209.34	-00514.11	00625.08	-00000.13	-00000.03	-00000.06	1
16.103	00291.47	-00223.37	-00595.78	00699.86	-00000.17	00000.04	-00000.07	1
16.114	00302.22	-00225.82	-00686.75	00783.56	-00000.12	00000.04	00000.01	1
16.124	00303.76	-00222.62	-00777.84	00864.22	-00000.12	00000.18	00000.05	1
16.135	00309.56	-00215.60	-00884.75	00961.82	-00000.12	00000.28	00000.10	1
16.145	00301.86	-00203.10	-00993.94	01058.43	-00000.08	00000.44	00000.18	1
16.155	00291.56	-00193.31	-01098.35	01152.72	-00000.07	00000.56	00000.20	1
16.166	00292.97	-00182.12	-01203.23	01251.70	-00000.02	00000.61	00000.22	1
16.176	00307.41	-00170.97	-01298.51	01345.31	00000.11	00000.63	00000.20	1
16.186	00338.22	-00168.03	-01380.49	01431.22	00000.22	00000.56	00000.11	1
16.197	00369.62	-00177.47	-01445.64	01502.66	00000.23	00000.57	00000.05	1
16.207	00394.09	-00193.64	-01484.26	01547.85	00000.27	00000.57	00000.06	1
16.217	00418.95	-00212.67	-01508.30	01579.78	00000.33	00000.49	00000.03	1
16.227	00437.07	-00236.79	-01523.48	01602.53	00000.25	00000.43	-00000.02	1
16.238	00444.92	-00266.81	-01551.33	01635.78	00000.16	00000.50	-00000.01	1
16.248	00454.74	-00305.38	-01643.19	01732.08	00000.07	00000.67	00000.05	1
16.258	00450.03	-00367.70	-01863.11	01951.64	-00000.22	00001.10	00000.24	1
16.268	00503.43	-00466.40	-02267.90	02369.46	-00000.14	00001.43	00000.30	1
16.277	00624.61	-00601.95	-02789.58	02921.34	-00000.02	00001.72	00000.12	1
16.287	00757.54	-00727.37	-03232.55	03398.87	00000.32	00001.76	00000.10	1
16.297	00841.60	-00834.92	-03544.57	03737.57	00000.54	00001.79	00000.11	1
16.306	00888.09	-00919.44	-03772.18	03982.89	00000.66	00001.89	00000.15	1
16.316	00925.49	-00990.43	-03958.31	04183.99	00000.78	00001.96	00000.14	1
16.325	00976.04	-01049.23	-04116.53	04358.82	00000.88	00002.01	00000.07	1
16.335	01022.43	-01080.11	-04214.64	04469.36	00000.97	00001.98	00000.01	1
16.344	01051.20	-01074.55	-04236.75	04495.52	00001.07	00001.95	-00000.02	1
16.354	01067.43	-01038.47	-04170.98	04428.87	00001.10	00001.85	-00000.07	1
16.363	01061.26	-00965.06	-04025.16	04273.11	00001.08	00001.69	-00000.07	1
16.373	01032.25	-00865.30	-03816.29	04047.02	00001.02	00001.56	-00000.10	1
16.383	00987.85	-00746.84	-03571.39	03780.00	00000.96	00001.48	-00000.08	1
16.392	00938.98	-00620.66	-03313.97	03499.90	00000.89	00001.32	-00000.07	1
16.402	00884.04	-00499.26	-03058.81	03222.90	00000.82	00001.19	-00000.04	1
16.412	00827.53	-00391.93	-02808.82	02954.30	00000.77	00001.05	-00000.01	1
16.422	00761.50	-00299.33	-02546.71	02674.93	00000.78	00000.87	00000.06	1
16.432	00702.89	-00234.03	-02290.69	02407.50	00000.72	00000.79	00000.04	1
16.443	00652.11	-00197.70	-02035.86	02146.87	00000.62	00000.75	00000.02	1
16.454	00623.41	-00194.74	-01779.94	01895.98	00000.48	00000.72	00000.01	1
16.571	00648.97	-00242.92	-01510.96	01662.28	00000.35	00000.74	00000.01	1
16.581	00667.31	-00265.54	-01388.13	01562.92	00000.31	00000.64	-00000.01	1
16.592	00679.25	-00277.66	-01320.72	01510.88	00000.25	00000.64	-00000.03	1
16.602	00718.58	-00296.04	-01276.41	01494.40	00000.25	00000.47	-00000.26	1
16.613	00752.78	-00307.44	-01206.98	01455.33	00000.31	00000.34	-00000.19	1
16.623	00777.28	-00312.52	-01136.66	01412.03	00000.28	00000.35	-00000.17	1
16.634	00807.86	-00310.35	-01065.43	01372.62	00000.25	00000.18	-00000.26	1
16.644	00820.64	-00297.53	-00978.76	01311.47	00000.17	00000.10	-00000.26	1
16.655	00811.69	-00273.17	-00875.69	01224.86	00000.11	00000.05	-00000.25	1
16.666	00794.34	-00242.96	-00766.14	01130.04	00000.15	00000.01	-00000.22	1
16.676	00770.11	-00209.93	-00654.49	01032.23	00000.20	-00000.11	-00000.15	1
16.687	00734.94	-00178.47	-00551.90	00936.26	00000.19	-00000.20	-00000.09	1
16.698	00689.47	-00148.99	-00470.95	00848.15	00000.14	-00000.23	-00000.01	1
16.708	00642.58	-00126.27	-00416.24	00775.95	00000.14	-00000.13	00000.03	1
16.719	00601.39	-00106.77	-00379.36	00719.01	00000.16	-00000.12	00000.04	1
16.730	00556.92	-00091.09	-00352.39	00665.31	00000.14	-00000.15	00000.09	1
16.740	00502.69	-00078.72	-00321.18	00601.71	00000.14	-00000.16	00000.06	1
16.751	00437.85	-00064.80	-00286.57	00527.29	00000.11	-00000.23	00000.09	1
16.761	00378.70	-00055.30	-00262.30	00463.98	00000.08	-00000.23	00000.10	1
16.772	00332.11	-00052.70	-00252.58	00420.56	00000.04	-00000.21	00000.07	1
16.783	00304.26	-00059.40	-00266.09	00408.54	-00000.02	-00000.14	-00000.01	1
16.793	00292.26	-00074.27	-00306.50	00429.97	-00000.12	-00000.05	-00000.10	1
16.804	00288.83	-00096.01	-00367.18	00476.93	-00000.20	00000.05	-00000.17	1
16.814	00288.16	-00116.92	-00441.00	00539.62	-00000.21	00000.08	-00000.13	1
16.825	00287.12	-00134.32	-00526.09	00614.20	-00000.15	00000.07	00000.01	1
16.835	00281.06	-00150.95	-00622.57	00699.55	-00000.13	00000.12	00000.06	1
16.846	00275.31	-00166.14	-00734.01	00801.36	-00000.15	00000.28	00000.07	1
16.856	00276.47	-00178.20	-00865.85	00926.23	-00000.13	00000.36	00000.12	1
16.867	00274.00	-00184.94	-01005.45	01058.39	-00000.08	00000.53	00000.20	1
16.877	00282.78	-00192.20	-01144.49	01194.48	-00000.04	00000.64	00000.20	1
16.887	00302.27	-00194.43	-01274.09	01323.81	00000.05	00000.65	00000.21	1
16.898	00334.67	-00197.84	-01390.25	01443.59	00000.18	00000.60	00000.17	1
16.908	00375.60	-00209.58	-01488.34	01549.25	00000.24	00000.55	00000.10	1
16.918	00410.25	-00230.00	-01566.08	01635.18	00000.23	00000.59	00000.07	1
16.928	00441.84	-00256.40	-01629.61	01707.80	00000.25	00000.59	00000.06	1
16.939	00465.19	-00287.66	-01701.39	01787.15	00000.17	00000.66	00000.06	1
16.949	00484.22	-00326.46	-01815.52	01907.14	00000.13	00000.80	00000.17	1
16.959	00483.37	-00380.57	-02029.74	02120.93	00000.04	00001.18	00000.47	1
16.969	00546.59	-00487.14	-02448.83	02555.94	00000.07	00001.54	00000.43	1
16.979	00669.27	-00623.05	-02979.71	03116.86	00000.28	00001.79	00000.38	1
16.988	00813.76	-00772.96	-03477.13	03653.78	00000.50	00001.96	00000.31	1
16.998	00923.64	-00907.90	-03866.79	04077.92	00000.70	00002.07	00000.24	1
17.007	00987.62	-01017.16	-04150.61	04386.06	00000.92	00002.12	00000.24	1
17.017	01024.79	-01111.10	-04383.02	04636.34	00001.06	00002.19	00000.19	1
17.026	01065.89	-01198.12	-04568.24	04841.53	00001.06	00002.26	-00000.01	1
17.035	01110.01	-01259.61	-04686.81	04978.45	00001.03	00002.30	-00000.26	1
17.045	01143.45	-01278.43	-04712.85	05015.26	00001.05	00002.28	-00000.36	1
17.054	01166.40	-01253.93	-04642.58	04948.38	00001.09	00002.17	-00000.38	1
17.063	01156.87	-01186.82	-04467.33	04764.86	00001.13	00002.02	-00000.34	1
17.073	01122.43	-01083.80	-04214.95	04494.47	00001.12	00001.78	-00000.25	1
17.083	01062.69	-00957.40	-03906.15	04159.80	00001.07	00001.59	-00000.18	1
17.092	00992.47	-00826.15	-03581.86	03807.53	00000.94	00001.44	-00000.23	1
17.102	00918.06	-00693.72	-03254.06	03451.52	00000.82	00001.27	-00000.21	1
17.112	00844.36	-00569.35	-02935.91	03107.52	00000.75	00001.13	-00000.18	1
17.122	00773.96	-00458.46	-02620.40	02770.51	00000.65	00001.00	-00000.14	1
17.132	00698.10	-00362.90	-02282.42	02414.22	00000.51	00000.97	-00000.19	1
17.153	00632.27	-00278.70	-01904.12	02025.61	00000.42	00000.83	-00000.22	1
17.175	00628.48	-00247.50	-01619.52	01754.74	00000.32	00000.86	-00000.35	1
17.270	00639.05	-00256.96	-01409.31	01568.62	00000.24	00000.71	-00000.23	1
17.317	00679.71	-00274.81	-01297.04	01489.91	00000.21	00000.57	-00000.26	1
17.338	00720.30	-00300.43	-01214.50	01443.64	00000.20	00000.48	-00000.38	1
17.349	00758.40	-00316.45	-01129.59	01396.88	00000.15	00000.31	-00000.40	1
17.360	00774.74	-00319.42	-01043.42	01338.27	00000.09	00000.32	-00000.33	1
17.370	00782.89	-00311.72	-00956.04	01274.40	00000.05	00000.35	-00000.24	1
17.381	00784.92	-00293.57	-00866.17	01205.21	00000.02	00000.32	-00000.21	1
17.391	00784.60	-00268.67	-00773.77	01134.23	00000.07	00000.26	-00000.19	1
17.402	00781.44	-00239.85	-00671.71	01058.00	00000.10	00000.06	-00000.18	1
17.413	00763.66	-00207.35	-00575.08	00978.21	00000.18	-00000.08	-00000.12	1
17.423	00728.35	-00176.84	-00496.30	00898.93	00000.14	-00000.11	-00000.05	1
17.434	00680.01	-00148.83	-00434.51	00820.59	00000.12	-00000.08	00000.02	1
17.445	00634.11	-00124.69	-00394.35	00757.07	00000.13	-00000.05	00000.04	1
17.456	00591.65	-00107.13	-00377.13	00709.75	00000.11	-00000.03	00000.10	1
17.466	00546.45	-00095.95	-00365.15	00664.19	00000.11	00000.02	00000.07	1
17.477	00515.80	-00091.42	-00369.92	00641.28	00000.11	-00000.02	00000.06	1
17.488	00489.04	-00096.29	-00380.47	00627.05	00000.08	00000.02	00000.02	1
17.498	00465.69	-00101.09	-00392.73	00617.51	00000.14	00000.00	00000.03	1
17.509	00440.67	-00113.57	-00410.05	00612.56	00000.12	-00000.02	00000.03	1
17.520	00418.01	-00130.84	-00435.30	00617.53	00000.13	00000.01	00000.01	1
17.531	00389.96	-00145.26	-00461.66	00621.53	00000.17	-00000.07	00000.13	1
17.541	00351.51	-00159.96	-00482.88	00618.32	00000.10	-00000.10	00000.16	1
17.552	00310.17	-00172.30	-00509.57	00620.93	00000.04	-00000.05	00000.15	1
17.562	00278.24	-00181.98	-00553.91	00646.02	-00000.01	00000.00	00000.13	1
17.573	00258.83	-00194.32	-00619.10	00698.60	-00000.14	00000.09	00000.01	1
17.583	00266.16	-00200.43	-00722.09	00795.25	-00000.13	00000.16	00000.04	1
17.594	00276.99	-00202.63	-00837.76	00905.33	-00000.09	00000.30	00000.09	1
17.604	00286.47	-00200.32	-00960.32	01021.97	-00000.03	00000.32	00000.16	1
17.614	00276.07	-00193.75	-01068.91	01120.85	-00000.02	00000.44	00000.19	1
17.625	00276.44	-00184.49	-01174.55	01220.66	00000.07	00000.51	00000.19	1
17.635	00302.41	-00180.49	-01284.79	01332.19	00000.17	00000.49	00000.15	1
17.645	00342.76	-00190.07	-01400.93	01454.72	00000.18	00000.56	00000.08	1
17.655	00369.48	-00206.64	-01496.82	01555.53	00000.16	00000.62	00000.08	1
17.666	00389.33	-00227.21	-01580.54	01643.57	00000.21	00000.64	00000.10	1
17.676	00419.55	-00257.77	-01696.13	01766.16	00000.19	00000.72	00000.09	1
17.686	00447.83	-00304.43	-01882.58	01958.91	00000.16	00001.00	00000.19	1
17.696	00501.55	-00386.11	-02235.74	02323.61	00000.08	00001.42	00000.21	1
17.706	00595.73	-00503.25	-02680.16	02791.31	00000.07	00001.75	00000.28	1
17.715	00717.11	-00637.52	-03150.61	03293.49	00000.26	00001.85	00000.21	1
17.725	00819.67	-00760.52	-03534.47	03707.12	00000.52	00001.86	00000.13	1
17.734	00882.10	-00862.12	-03806.19	04001.06	00000.71	00001.93	00000.16	1
17.744	00916.58	-00950.37	-04016.61	04228.06	00000.84	00002.05	00000.14	1
17.753	00949.11	-01033.29	-04195.41	04423.80	00000.97	00002.06	00000.07	1
17.763	00980.30	-01100.08	-04328.13	04572.07	00001.08	00002.05	00000.03	1
17.772	01005.45	-01142.01	-04385.84	04642.27	00001.11	00002.02	-00000.08	1
17.781	01035.15	-01147.57	-04370.57	04635.76	00001.12	00001.90	-00000.16	1
17.791	01059.04	-01115.03	-04274.55	04542.76	00001.05	00001.82	-00000.24	1
17.800	01062.64	-01044.17	-04096.54	04359.03	00001.03	00001.77	-00000.23	1
17.810	01043.74	-00940.80	-03850.72	04099.09	00001.01	00001.65	-00000.13	1
17.820	01005.60	-00822.61	-03569.25	03798.34	00000.93	00001.48	-00000.14	1
17.830	00938.97	-00696.74	-03259.42	03462.79	00000.82	00001.33	-00000.10	1
17.840	00868.23	-00577.29	-02953.10	03131.76	00000.71	00001.18	-00000.11	1
17.850	00806.00	-00473.85	-02660.55	02820.06	00000.63	00001.02	-00000.12	1
17.860	00756.31	-00388.07	-02362.21	02510.50	00000.60	00000.85	-00000.07	1
17.871	00725.27	-00326.34	-02036.36	02186.15	00000.56	00000.68	-00000.03	1
18.022	00712.15	-00293.18	-01616.54	01790.62	00000.49	00000.50	00000.00	1
18.068	00712.14	-00290.97	-01371.57	01572.58	00000.35	00000.54	-00000.05	1
18.078	00734.58	-00290.75	-01247.96	01477.01	00000.24	00000.42	-00000.20	1
18.089	00757.84	-00287.08	-01157.01	01412.59	00000.22	00000.35	-00000.18	1
18.100	00763.03	-00272.88	-01054.22	01329.68	00000.24	00000.30	-00000.11	1
18.110	00773.17	-00254.82	-00945.32	01247.54	00000.27	00000.17	-00000.08	1
18.121	00773.51	-00234.37	-00825.36	01155.19	00000.23	00000.01	-00000.06	1
18.131	00748.11	-00209.59	-00704.55	01048.80	00000.17	-00000.02	-00000.04	1
18.142	00712.02	-00184.31	-00599.50	00948.87	00000.12	-00000.03	-00000.03	1
18.153	00673.85	-00159.07	-00520.40	00866.14	00000.14	-00000.08	-00000.05	1
18.164	00637.16	-00138.44	-00471.94	00804.90	00000.12	-00000.13	-00000.03	1
18.174	00595.38	-00122.68	-00437.23	00748.80	00000.09	-00000.09	00000.01	1
18.185	00560.96	-00109.50	-00414.35	00705.94	00000.16	-00000.11	00000.04	1
18.196	00530.45	-00102.39	-00404.72	00675.03	00000.16	-00000.13	00000.08	1
18.206	00504.70	-00102.23	-00405.00	00655.13	00000.15	-00000.02	00000.04	1
18.217	00484.92	-00105.38	-00411.24	00644.49	00000.16	-00000.01	00000.05	1
18.228	00460.22	-00113.39	-00417.64	00631.73	00000.08	00000.00	00000.04	1
18.238	00431.78	-00124.04	-00426.18	00619.23	00000.11	00000.01	00000.02	1
18.249	00396.65	-00136.42	-00436.75	00605.55	00000.08	-00000.02	00000.06	1
18.260	00355.05	-00155.86	-00453.48	00596.65	-00000.05	00000.06	-00000.04	1
18.270	00313.61	-00171.70	-00479.10	00597.80	-00000.10	00000.06	-00000.07	1
18.281	00280.87	-00187.81	-00529.49	00628.11	-00000.12	00000.05	-00000.03	1
18.291	00264.79	-00203.30	-00617.13	00701.64	-00000.08	00000.09	00000.06	1
18.302	00269.48	-00220.72	-00747.05	00824.26	-00000.08	00000.24	00000.11	1
18.312	00291.82	-00231.79	-00914.07	00987.12	-00000.05	00000.37	00000.21	1
18.323	00295.66	-00229.54	-01084.00	01146.80	-00000.02	00000.56	00000.31	1
18.333	00294.46	-00220.60	-01241.90	01295.25	00000.00	00000.70	00000.32	1
18.343	00305.27	-00209.73	-01393.94	01442.31	00000.08	00000.75	00000.28	1
18.353	00335.92	-00210.33	-01550.40	01600.26	00000.09	00000.83	00000.18	1
18.363	00387.61	-00224.34	-01707.64	01765.39	00000.16	00000.85	00000.14	1
18.374	00437.04	-00245.06	-01846.37	01913.15	00000.26	00000.89	00000.15	1
18.384	00486.37	-00277.29	-01975.49	02053.29	00000.22	00000.89	00000.09	1
18.394	00514.92	-00316.39	-02120.08	02204.54	00000.13	00001.07	00000.15	1
18.404	00522.18	-00375.79	-02358.32	02444.50	-00000.04	00001.49	00000.34	1
18.413	00599.08	-00479.90	-02776.59	02880.74	00000.12	00001.71	00000.37	1
